"lon" "lat" "bottom_depth" "month" "time" "date" "vertical_advection_v"
25 -65 4889 4 2015-04-15 736069 -0.369449852069129
25 -65 4889 5 2015-05-15 736099 1.56074494941086
25 -65 4889 6 2015-06-15 736130 0
25 -65 4889 7 2015-07-15 736160 0
25 -65 4889 8 2015-08-15 736191 0
25 -65 4889 9 2015-09-15 736222 0
25 -65 4889 10 2015-10-15 736252 0
25 -65 4889 11 2015-11-15 736283 0
25 -65 4889 12 2015-12-15 736313 0
25 -60 5098 1 2015-01-15 735979 0.242994888696231
25 -60 5098 2 2015-02-15 736010 -0.122850867098271
25 -60 5098 3 2015-03-15 736038 1.58018205750322
25 -60 5098 4 2015-04-15 736069 1.11724542063923
25 -60 5098 5 2015-05-15 736099 0.0405357293034011
25 -60 5098 6 2015-06-15 736130 0.540280352361473
25 -60 5098 7 2015-07-15 736160 0
25 -60 5098 8 2015-08-15 736191 0
25 -60 5098 9 2015-09-15 736222 0
25 -60 5098 10 2015-10-15 736252 0
25 -60 5098 11 2015-11-15 736283 0
25 -60 5098 12 2015-12-15 736313 -0.218588230658401
25 -55 4534 1 2015-01-15 735979 0.234142128069315
25 -55 4534 2 2015-02-15 736010 -0.42364732711271
25 -55 4534 3 2015-03-15 736038 0.871771574539137
25 -55 4534 4 2015-04-15 736069 -0.184963236909208
25 -55 4534 5 2015-05-15 736099 -0.161912423556254
25 -55 4534 6 2015-06-15 736130 0.00532914156240489
25 -55 4534 7 2015-07-15 736160 0.355639322056549
25 -55 4534 8 2015-08-15 736191 -4.19804184425409
25 -55 4534 9 2015-09-15 736222 -1.38698014495919
25 -55 4534 10 2015-10-15 736252 0.8718274619218
25 -55 4534 11 2015-11-15 736283 -0.203195075054539
25 -55 4534 12 2015-12-15 736313 -0.346490637731479
25 -50 4446 1 2015-01-15 735979 -0.250375252351253
25 -50 4446 2 2015-02-15 736010 -0.127364197714944
25 -50 4446 3 2015-03-15 736038 -0.281102387663034
25 -50 4446 4 2015-04-15 736069 0.594688098559632
25 -50 4446 5 2015-05-15 736099 -0.389329860838174
25 -50 4446 6 2015-06-15 736130 -0.296536126197623
25 -50 4446 7 2015-07-15 736160 -0.395408508067822
25 -50 4446 8 2015-08-15 736191 5.43417777440733
25 -50 4446 9 2015-09-15 736222 -0.382239816633808
25 -50 4446 10 2015-10-15 736252 -0.508061945287535
25 -50 4446 11 2015-11-15 736283 -0.604861838049965
25 -50 4446 12 2015-12-15 736313 0.0888759935727008
25 -45 5110 1 2015-01-15 735979 -0.0775482522151282
25 -45 5110 2 2015-02-15 736010 -0.184205813966876
25 -45 5110 3 2015-03-15 736038 -0.230060102386589
25 -45 5110 4 2015-04-15 736069 -0.240900017478176
25 -45 5110 5 2015-05-15 736099 0.314984965359652
25 -45 5110 6 2015-06-15 736130 0.0802209654558258
25 -45 5110 7 2015-07-15 736160 0.0535638224070027
25 -45 5110 8 2015-08-15 736191 2.20157016295246
25 -45 5110 9 2015-09-15 736222 0.460304224173899
25 -45 5110 10 2015-10-15 736252 0.135028631861547
25 -45 5110 11 2015-11-15 736283 -0.201341269332567
25 -45 5110 12 2015-12-15 736313 0.815531116980718
25 -40 2885 1 2015-01-15 735979 0.233857799295135
25 -40 2885 2 2015-02-15 736010 -0.0882325720281073
25 -40 2885 3 2015-03-15 736038 -0.363525183414908
25 -40 2885 4 2015-04-15 736069 0.183050487912319
25 -40 2885 5 2015-05-15 736099 0.86712400999294
25 -40 2885 6 2015-06-15 736130 0.469777143904121
25 -40 2885 7 2015-07-15 736160 0.188661403648292
25 -40 2885 8 2015-08-15 736191 0.0375661409874257
25 -40 2885 9 2015-09-15 736222 1.24372908846835
25 -40 2885 10 2015-10-15 736252 -0.332881282001085
25 -40 2885 11 2015-11-15 736283 0.0226014253418745
25 -40 2885 12 2015-12-15 736313 1.52125106159164
25 -35 1856 1 2015-01-15 735979 -0.345992513356806
25 -35 1856 2 2015-02-15 736010 0.356816599725062
25 -35 1856 3 2015-03-15 736038 1.28123036098469
25 -35 1856 4 2015-04-15 736069 5.87683194373649
25 -35 1856 5 2015-05-15 736099 -0.0779155413257239
25 -35 1856 6 2015-06-15 736130 -1.67317602212837
25 -35 1856 7 2015-07-15 736160 -0.261660084181028
25 -35 1856 8 2015-08-15 736191 1.51612400653089
25 -35 1856 9 2015-09-15 736222 -3.67491877249161
25 -35 1856 10 2015-10-15 736252 1.07823300888936
25 -35 1856 11 2015-11-15 736283 2.16690610660333
25 -35 1856 12 2015-12-15 736313 0.491501093078696
25 40 243 1 2015-01-15 735979 0
25 40 243 2 2015-02-15 736010 0
25 40 243 3 2015-03-15 736038 0
25 40 243 4 2015-04-15 736069 0
25 40 243 5 2015-05-15 736099 0
25 40 243 6 2015-06-15 736130 0
25 40 243 7 2015-07-15 736160 0
25 40 243 8 2015-08-15 736191 0
25 40 243 9 2015-09-15 736222 0
25 40 243 10 2015-10-15 736252 0
25 40 243 11 2015-11-15 736283 0
25 40 243 12 2015-12-15 736313 0
25 75 184 1 2015-01-15 735979 -0.250316024902064
25 75 184 2 2015-02-15 736010 -0.20384934610133
25 75 184 3 2015-03-15 736038 0.473772134991483
25 75 184 4 2015-04-15 736069 -1.09508776000774
25 75 184 5 2015-05-15 736099 -0.467332898482389
25 75 184 6 2015-06-15 736130 -0.269492391986533
25 75 184 7 2015-07-15 736160 -0.287353163282242
25 75 184 8 2015-08-15 736191 -0.0640466378344014
25 75 184 9 2015-09-15 736222 -0.0719430954366517
25 75 184 10 2015-10-15 736252 0.485496990420472
25 75 184 11 2015-11-15 736283 1.42629898894728
25 75 184 12 2015-12-15 736313 -0.606026493477951
25 85 3690 1 2015-01-15 735979 0
25 85 3690 2 2015-02-15 736010 0
25 85 3690 3 2015-03-15 736038 0
25 85 3690 4 2015-04-15 736069 0
25 85 3690 5 2015-05-15 736099 0
25 85 3690 6 2015-06-15 736130 0
25 85 3690 7 2015-07-15 736160 0
25 85 3690 8 2015-08-15 736191 0
25 85 3690 9 2015-09-15 736222 0
25 85 3690 10 2015-10-15 736252 0
25 85 3690 11 2015-11-15 736283 0
25 85 3690 12 2015-12-15 736313 0
25 90 4228 1 2015-01-15 735979 0
25 90 4228 2 2015-02-15 736010 0
25 90 4228 3 2015-03-15 736038 0
25 90 4228 4 2015-04-15 736069 0
25 90 4228 5 2015-05-15 736099 0
25 90 4228 6 2015-06-15 736130 0
25 90 4228 7 2015-07-15 736160 0
25 90 4228 8 2015-08-15 736191 0
25 90 4228 9 2015-09-15 736222 0
25 90 4228 10 2015-10-15 736252 0
25 90 4228 11 2015-11-15 736283 0
25 90 4228 12 2015-12-15 736313 0
30 -70 257 1 2015-01-15 735979 0
30 -70 257 2 2015-02-15 736010 0
30 -70 257 3 2015-03-15 736038 0
30 -70 257 4 2015-04-15 736069 0
30 -70 257 5 2015-05-15 736099 0
30 -70 257 6 2015-06-15 736130 0
30 -70 257 7 2015-07-15 736160 0
30 -70 257 8 2015-08-15 736191 0
30 -70 257 9 2015-09-15 736222 0
30 -70 257 10 2015-10-15 736252 0
30 -70 257 11 2015-11-15 736283 0
30 -70 257 12 2015-12-15 736313 0
30 -65 4846 1 2015-01-15 735979 -0.172906502736152
30 -65 4846 2 2015-02-15 736010 -0.0117302292005408
30 -65 4846 3 2015-03-15 736038 0.179570064607075
30 -65 4846 4 2015-04-15 736069 -0.48626379100056
30 -65 4846 5 2015-05-15 736099 0.345326888760416
30 -65 4846 6 2015-06-15 736130 0
30 -65 4846 7 2015-07-15 736160 0
30 -65 4846 8 2015-08-15 736191 0
30 -65 4846 9 2015-09-15 736222 0
30 -65 4846 10 2015-10-15 736252 0
30 -65 4846 11 2015-11-15 736283 0
30 -65 4846 12 2015-12-15 736313 0
30 -60 5195 1 2015-01-15 735979 0.165163441366443
30 -60 5195 2 2015-02-15 736010 -0.383701894323813
30 -60 5195 3 2015-03-15 736038 0.352742329306449
30 -60 5195 4 2015-04-15 736069 1.70036481320141
30 -60 5195 5 2015-05-15 736099 0.45840256661944
30 -60 5195 6 2015-06-15 736130 0.133210966924789
30 -60 5195 7 2015-07-15 736160 0.280506610864307
30 -60 5195 8 2015-08-15 736191 0
30 -60 5195 9 2015-09-15 736222 0
30 -60 5195 10 2015-10-15 736252 0
30 -60 5195 11 2015-11-15 736283 0
30 -60 5195 12 2015-12-15 736313 -0.0251880906250821
30 -55 5445 1 2015-01-15 735979 0.852746620669305
30 -55 5445 2 2015-02-15 736010 0.26369177167475
30 -55 5445 3 2015-03-15 736038 -0.00771229701997217
30 -55 5445 4 2015-04-15 736069 -0.375978462709178
30 -55 5445 5 2015-05-15 736099 0.202193273832279
30 -55 5445 6 2015-06-15 736130 0.207842060419159
30 -55 5445 7 2015-07-15 736160 -0.884174906608233
30 -55 5445 8 2015-08-15 736191 2.78254054864439
30 -55 5445 9 2015-09-15 736222 -0.665954039508805
30 -55 5445 10 2015-10-15 736252 -1.12257806696889
30 -55 5445 11 2015-11-15 736283 0.780075494594516
30 -55 5445 12 2015-12-15 736313 0.840219746394289
30 -50 4270 1 2015-01-15 735979 -0.419112420585478
30 -50 4270 2 2015-02-15 736010 -0.268435425567598
30 -50 4270 3 2015-03-15 736038 0.66790174361717
30 -50 4270 4 2015-04-15 736069 -0.00473623723976131
30 -50 4270 5 2015-05-15 736099 2.06989545554321
30 -50 4270 6 2015-06-15 736130 -0.272426761800314
30 -50 4270 7 2015-07-15 736160 -0.276949148593898
30 -50 4270 8 2015-08-15 736191 0.254838942769872
30 -50 4270 9 2015-09-15 736222 -0.658768476065116
30 -50 4270 10 2015-10-15 736252 -0.452288976881051
30 -50 4270 11 2015-11-15 736283 -0.442521220516328
30 -50 4270 12 2015-12-15 736313 0.206907558564243
30 -45 5500 1 2015-01-15 735979 -0.783077048613553
30 -45 5500 2 2015-02-15 736010 -0.656399721700619
30 -45 5500 3 2015-03-15 736038 0.220147758342605
30 -45 5500 4 2015-04-15 736069 -0.181635176909045
30 -45 5500 5 2015-05-15 736099 0.137342311282749
30 -45 5500 6 2015-06-15 736130 -0.821204375858647
30 -45 5500 7 2015-07-15 736160 0.134624125021897
30 -45 5500 8 2015-08-15 736191 -2.16887689976298
30 -45 5500 9 2015-09-15 736222 -0.221468507350707
30 -45 5500 10 2015-10-15 736252 0.466893531751638
30 -45 5500 11 2015-11-15 736283 -1.56549525354781
30 -45 5500 12 2015-12-15 736313 0.654677109300496
30 -40 4527 1 2015-01-15 735979 0.0262790854806396
30 -40 4527 2 2015-02-15 736010 1.63115705920478
30 -40 4527 3 2015-03-15 736038 -0.171135140815878
30 -40 4527 4 2015-04-15 736069 -0.367487443101448
30 -40 4527 5 2015-05-15 736099 1.47101225565997
30 -40 4527 6 2015-06-15 736130 0.322541314344362
30 -40 4527 7 2015-07-15 736160 0.00896545404470894
30 -40 4527 8 2015-08-15 736191 -0.615157363156183
30 -40 4527 9 2015-09-15 736222 1.4118329291458
30 -40 4527 10 2015-10-15 736252 0.0303465766694052
30 -40 4527 11 2015-11-15 736283 1.01797022865298
30 -40 4527 12 2015-12-15 736313 -2.05246340460433
30 -35 4355 1 2015-01-15 735979 -0.0740637000519212
30 -35 4355 2 2015-02-15 736010 0.0505160714349548
30 -35 4355 3 2015-03-15 736038 0.109009964919136
30 -35 4355 4 2015-04-15 736069 0.258944928178691
30 -35 4355 5 2015-05-15 736099 -1.03239200768534
30 -35 4355 6 2015-06-15 736130 -0.989591733065865
30 -35 4355 7 2015-07-15 736160 0.588881444210965
30 -35 4355 8 2015-08-15 736191 -1.81588885553518
30 -35 4355 9 2015-09-15 736222 -0.464255044640367
30 -35 4355 10 2015-10-15 736252 0.955114944346559
30 -35 4355 11 2015-11-15 736283 -0.403741420487598
30 -35 4355 12 2015-12-15 736313 -0.112246028149968
30 35 2402 1 2015-01-15 735979 0.0823669704880517
30 35 2402 2 2015-02-15 736010 0.448675429496391
30 35 2402 3 2015-03-15 736038 -0.880338858998997
30 35 2402 4 2015-04-15 736069 0.0760899768587991
30 35 2402 5 2015-05-15 736099 0.220865875422614
30 35 2402 6 2015-06-15 736130 0.471856481324336
30 35 2402 7 2015-07-15 736160 0.112177523461261
30 35 2402 8 2015-08-15 736191 -0.0377290449799924
30 35 2402 9 2015-09-15 736222 -0.0473621513590429
30 35 2402 10 2015-10-15 736252 -0.190810677599517
30 35 2402 11 2015-11-15 736283 -0.558643146949622
30 35 2402 12 2015-12-15 736313 0.220640479611849
30 70 212 1 2015-01-15 735979 0
30 70 212 2 2015-02-15 736010 0
30 70 212 3 2015-03-15 736038 0
30 70 212 4 2015-04-15 736069 0
30 70 212 5 2015-05-15 736099 0
30 70 212 6 2015-06-15 736130 0
30 70 212 7 2015-07-15 736160 0
30 70 212 8 2015-08-15 736191 0
30 70 212 9 2015-09-15 736222 0
30 70 212 10 2015-10-15 736252 0
30 70 212 11 2015-11-15 736283 0
30 70 212 12 2015-12-15 736313 0
30 75 373 1 2015-01-15 735979 -0.44345792533638
30 75 373 2 2015-02-15 736010 0.475543348762624
30 75 373 3 2015-03-15 736038 0.168986364133718
30 75 373 4 2015-04-15 736069 -0.608350296015557
30 75 373 5 2015-05-15 736099 -0.0945824489194716
30 75 373 6 2015-06-15 736130 0.0450347454814933
30 75 373 7 2015-07-15 736160 0.0156179376346346
30 75 373 8 2015-08-15 736191 -0.00663960721356203
30 75 373 9 2015-09-15 736222 0.144225473341481
30 75 373 10 2015-10-15 736252 -1.69182360257237
30 75 373 11 2015-11-15 736283 0.206659851588839
30 75 373 12 2015-12-15 736313 1.36320117014628
30 80 249 1 2015-01-15 735979 0
30 80 249 2 2015-02-15 736010 0
30 80 249 3 2015-03-15 736038 0
30 80 249 4 2015-04-15 736069 0
30 80 249 5 2015-05-15 736099 0
30 80 249 6 2015-06-15 736130 0
30 80 249 7 2015-07-15 736160 0
30 80 249 8 2015-08-15 736191 0
30 80 249 9 2015-09-15 736222 0
30 80 249 10 2015-10-15 736252 0
30 80 249 11 2015-11-15 736283 0
30 80 249 12 2015-12-15 736313 0
30 85 3779 1 2015-01-15 735979 0
30 85 3779 2 2015-02-15 736010 0
30 85 3779 3 2015-03-15 736038 0
30 85 3779 4 2015-04-15 736069 0
30 85 3779 5 2015-05-15 736099 0
30 85 3779 6 2015-06-15 736130 0
30 85 3779 7 2015-07-15 736160 0
30 85 3779 8 2015-08-15 736191 0
30 85 3779 9 2015-09-15 736222 0
30 85 3779 10 2015-10-15 736252 0
30 85 3779 11 2015-11-15 736283 0
30 85 3779 12 2015-12-15 736313 0
30 90 4228 1 2015-01-15 735979 0
30 90 4228 2 2015-02-15 736010 0
30 90 4228 3 2015-03-15 736038 0
30 90 4228 4 2015-04-15 736069 0
30 90 4228 5 2015-05-15 736099 0
30 90 4228 6 2015-06-15 736130 0
30 90 4228 7 2015-07-15 736160 0
30 90 4228 8 2015-08-15 736191 0
30 90 4228 9 2015-09-15 736222 0
30 90 4228 10 2015-10-15 736252 0
30 90 4228 11 2015-11-15 736283 0
30 90 4228 12 2015-12-15 736313 0
35 -65 4528 1 2015-01-15 735979 -0.101292385943439
35 -65 4528 2 2015-02-15 736010 0.652940367439984
35 -65 4528 3 2015-03-15 736038 -0.453638754042569
35 -65 4528 4 2015-04-15 736069 0.0581879184771055
35 -65 4528 5 2015-05-15 736099 6.78304584965385
35 -65 4528 6 2015-06-15 736130 0
35 -65 4528 7 2015-07-15 736160 0
35 -65 4528 8 2015-08-15 736191 0
35 -65 4528 9 2015-09-15 736222 0
35 -65 4528 10 2015-10-15 736252 0
35 -65 4528 11 2015-11-15 736283 0
35 -65 4528 12 2015-12-15 736313 0
35 -60 5262 1 2015-01-15 735979 0.500991060147066
35 -60 5262 2 2015-02-15 736010 0.130114441544499
35 -60 5262 3 2015-03-15 736038 0.41711283582055
35 -60 5262 4 2015-04-15 736069 -0.645862962963728
35 -60 5262 5 2015-05-15 736099 -0.188034533765582
35 -60 5262 6 2015-06-15 736130 -0.407787149578387
35 -60 5262 7 2015-07-15 736160 -2.24178891088874
35 -60 5262 8 2015-08-15 736191 0
35 -60 5262 9 2015-09-15 736222 0
35 -60 5262 10 2015-10-15 736252 0
35 -60 5262 11 2015-11-15 736283 0.789215052267402
35 -60 5262 12 2015-12-15 736313 0.481268770551751
35 -55 5107 1 2015-01-15 735979 0.328466460071569
35 -55 5107 2 2015-02-15 736010 0.176061120290406
35 -55 5107 3 2015-03-15 736038 0.364503440909193
35 -55 5107 4 2015-04-15 736069 2.00368435404423
35 -55 5107 5 2015-05-15 736099 0.208630394764661
35 -55 5107 6 2015-06-15 736130 1.28308215558029
35 -55 5107 7 2015-07-15 736160 0.0890011242888544
35 -55 5107 8 2015-08-15 736191 -0.898468892611176
35 -55 5107 9 2015-09-15 736222 -0.850990531244269
35 -55 5107 10 2015-10-15 736252 1.33677836683709
35 -55 5107 11 2015-11-15 736283 -0.43246612053424
35 -55 5107 12 2015-12-15 736313 1.35488113344841
35 -50 4906 1 2015-01-15 735979 -1.04823804513333
35 -50 4906 2 2015-02-15 736010 -0.108345083814274
35 -50 4906 3 2015-03-15 736038 -0.433269439981112
35 -50 4906 4 2015-04-15 736069 0.0250167998710641
35 -50 4906 5 2015-05-15 736099 0.580819273383172
35 -50 4906 6 2015-06-15 736130 1.33457871750164
35 -50 4906 7 2015-07-15 736160 -0.226679421570773
35 -50 4906 8 2015-08-15 736191 0.0299451615108653
35 -50 4906 9 2015-09-15 736222 -0.100030704623089
35 -50 4906 10 2015-10-15 736252 -0.237531363360253
35 -50 4906 11 2015-11-15 736283 3.3898376272475
35 -50 4906 12 2015-12-15 736313 -1.25995622174867
35 -45 2615 1 2015-01-15 735979 -0.129239526476195
35 -45 2615 2 2015-02-15 736010 -0.430742664031298
35 -45 2615 3 2015-03-15 736038 -0.303044105719186
35 -45 2615 4 2015-04-15 736069 -0.115540490626374
35 -45 2615 5 2015-05-15 736099 0.877042460148605
35 -45 2615 6 2015-06-15 736130 -0.482931348504629
35 -45 2615 7 2015-07-15 736160 -0.225255169256015
35 -45 2615 8 2015-08-15 736191 0.327967364735591
35 -45 2615 9 2015-09-15 736222 0.0965247676891843
35 -45 2615 10 2015-10-15 736252 0.50641292006655
35 -45 2615 11 2015-11-15 736283 -0.235908336103452
35 -45 2615 12 2015-12-15 736313 0.562736857290802
35 -40 5001 1 2015-01-15 735979 -0.502398859750411
35 -40 5001 2 2015-02-15 736010 -0.725856546388519
35 -40 5001 3 2015-03-15 736038 0.221659268436846
35 -40 5001 4 2015-04-15 736069 -0.15532948415133
35 -40 5001 5 2015-05-15 736099 -0.801459458566616
35 -40 5001 6 2015-06-15 736130 -0.228480749216974
35 -40 5001 7 2015-07-15 736160 -0.428325755276806
35 -40 5001 8 2015-08-15 736191 0.212570110538978
35 -40 5001 9 2015-09-15 736222 0.612638870922294
35 -40 5001 10 2015-10-15 736252 1.00079720655392
35 -40 5001 11 2015-11-15 736283 2.32613942255814
35 -40 5001 12 2015-12-15 736313 0.170084815091557
35 -35 2930 1 2015-01-15 735979 0.117567526427224
35 -35 2930 2 2015-02-15 736010 -0.268173641545299
35 -35 2930 3 2015-03-15 736038 -0.661980566605654
35 -35 2930 4 2015-04-15 736069 -0.120900222154273
35 -35 2930 5 2015-05-15 736099 -0.230108610231425
35 -35 2930 6 2015-06-15 736130 0.102680952088471
35 -35 2930 7 2015-07-15 736160 -1.05147709021893
35 -35 2930 8 2015-08-15 736191 0.0324832576968227
35 -35 2930 9 2015-09-15 736222 -0.780193397970682
35 -35 2930 10 2015-10-15 736252 7.03611894852661
35 -35 2930 11 2015-11-15 736283 -1.27512931929633
35 -35 2930 12 2015-12-15 736313 -0.238686866547158
35 -30 2513 1 2015-01-15 735979 0.00253554829874584
35 -30 2513 2 2015-02-15 736010 -0.171149197725704
35 -30 2513 3 2015-03-15 736038 0.0372716104041295
35 -30 2513 4 2015-04-15 736069 0.430307301869274
35 -30 2513 5 2015-05-15 736099 -0.133427578288015
35 -30 2513 6 2015-06-15 736130 0.0223405690008441
35 -30 2513 7 2015-07-15 736160 -0.706029756263798
35 -30 2513 8 2015-08-15 736191 -0.266675958317887
35 -30 2513 9 2015-09-15 736222 -1.48073300001773
35 -30 2513 10 2015-10-15 736252 -1.08011361982688
35 -30 2513 11 2015-11-15 736283 0.535756299594357
35 -30 2513 12 2015-12-15 736313 -0.874345071043647
35 -25 96 1 2015-01-15 735979 -0.403465171094492
35 -25 96 2 2015-02-15 736010 2.19940056786309
35 -25 96 3 2015-03-15 736038 -0.164602953979409
35 -25 96 4 2015-04-15 736069 0.484144026433838
35 -25 96 5 2015-05-15 736099 0.525862293500637
35 -25 96 6 2015-06-15 736130 -0.354281283993109
35 -25 96 7 2015-07-15 736160 0.494500499583168
35 -25 96 8 2015-08-15 736191 0.670705565590391
35 -25 96 9 2015-09-15 736222 -0.322799797803066
35 -25 96 10 2015-10-15 736252 -0.497834487631864
35 -25 96 11 2015-11-15 736283 -0.0857462578045277
35 -25 96 12 2015-12-15 736313 -0.289872823414975
35 35 1533 1 2015-01-15 735979 0.277739996347905
35 35 1533 2 2015-02-15 736010 0.529543591271054
35 35 1533 3 2015-03-15 736038 0.828414375066378
35 35 1533 4 2015-04-15 736069 0.0258129605261399
35 35 1533 5 2015-05-15 736099 0.275073371849348
35 35 1533 6 2015-06-15 736130 0.228863476649911
35 35 1533 7 2015-07-15 736160 -0.0239652531100727
35 35 1533 8 2015-08-15 736191 -0.244698067808822
35 35 1533 9 2015-09-15 736222 -0.168325075457161
35 35 1533 10 2015-10-15 736252 0.113657163735754
35 35 1533 11 2015-11-15 736283 -0.333265256339165
35 35 1533 12 2015-12-15 736313 0.242386286721825
35 70 231 1 2015-01-15 735979 -0.232062514617914
35 70 231 2 2015-02-15 736010 -0.0369489378789164
35 70 231 3 2015-03-15 736038 -0.17525758823905
35 70 231 4 2015-04-15 736069 0
35 70 231 5 2015-05-15 736099 0.269460130341796
35 70 231 6 2015-06-15 736130 0
35 70 231 7 2015-07-15 736160 -0.0911983293267834
35 70 231 8 2015-08-15 736191 -0.159671512426208
35 70 231 9 2015-09-15 736222 -0.0930302811882767
35 70 231 10 2015-10-15 736252 -0.479593012213627
35 70 231 11 2015-11-15 736283 0.471149569157095
35 70 231 12 2015-12-15 736313 4.67370598280448
35 75 189 1 2015-01-15 735979 0.406658966925945
35 75 189 2 2015-02-15 736010 -2.42981241882632
35 75 189 3 2015-03-15 736038 1.55074429665636
35 75 189 4 2015-04-15 736069 0.125324551589003
35 75 189 5 2015-05-15 736099 -1.04609719316018
35 75 189 6 2015-06-15 736130 0.000710595710532993
35 75 189 7 2015-07-15 736160 0.0446259398983699
35 75 189 8 2015-08-15 736191 -0.163810353596566
35 75 189 9 2015-09-15 736222 0.0654517514944843
35 75 189 10 2015-10-15 736252 -0.187801807610968
35 75 189 11 2015-11-15 736283 0.146404451855195
35 75 189 12 2015-12-15 736313 0.655850760275964
35 80 135 1 2015-01-15 735979 0
35 80 135 2 2015-02-15 736010 0
35 80 135 3 2015-03-15 736038 0
35 80 135 4 2015-04-15 736069 0
35 80 135 5 2015-05-15 736099 0
35 80 135 6 2015-06-15 736130 0
35 80 135 7 2015-07-15 736160 0
35 80 135 8 2015-08-15 736191 0
35 80 135 9 2015-09-15 736222 0
35 80 135 10 2015-10-15 736252 0
35 80 135 11 2015-11-15 736283 0
35 80 135 12 2015-12-15 736313 0
35 85 3885 1 2015-01-15 735979 0
35 85 3885 2 2015-02-15 736010 0
35 85 3885 3 2015-03-15 736038 0
35 85 3885 4 2015-04-15 736069 0
35 85 3885 5 2015-05-15 736099 0
35 85 3885 6 2015-06-15 736130 0
35 85 3885 7 2015-07-15 736160 0
35 85 3885 8 2015-08-15 736191 0
35 85 3885 9 2015-09-15 736222 0
35 85 3885 10 2015-10-15 736252 0
35 85 3885 11 2015-11-15 736283 0
35 85 3885 12 2015-12-15 736313 0
35 90 4229 1 2015-01-15 735979 0
35 90 4229 2 2015-02-15 736010 0
35 90 4229 3 2015-03-15 736038 0
35 90 4229 4 2015-04-15 736069 0
35 90 4229 5 2015-05-15 736099 0
35 90 4229 6 2015-06-15 736130 0
