"date" "xco2_air" "lat"
737243 406.2358 -23.5781784782018
737243 406.0886 -26.743683950403
737243 405.944 -30
737243 405.8054 -33.3670129692318
737243 405.6784 -36.869897645844
737243 405.5706 -40.5416018735045
737243 405.4876 -44.4270040008057
737243 405.4338 -48.5903778907291
737243 407.311 -5.73917047726679
737243 405.407 -53.130102354156
737243 405.4006 -58.2116693829484
737243 405.4048 -64.1580672368329
737243 405.4118 -71.8051276612332
737243 407.0944 -8.62692655867864
737243 405.417 -90
737243 407.709 0
737243 408.105 11.5369590328155
737243 408.188 14.4775121859299
737243 408.257 17.4576031237221
737243 407.8506 2.86598398259886
737243 408.268 20.4873151147227
737243 408.165 23.5781784782018
737243 407.9072 26.743683950403
737243 407.4902 30
737243 406.9606 33.3670129692318
737243 406.4084 36.869897645844
737243 405.9262 40.5416018735045
737243 405.5704 44.4270040008057
737243 405.3452 48.5903778907291
737243 407.9504 5.73917047726679
737243 405.2194 53.130102354156
737243 405.1558 58.2116693829484
737243 405.1274 64.1580672368329
737243 405.1148 71.8051276612332
737243 408.0278 8.62692655867864
737243 405.1008 90
737274 406.988666666667 -11.5369590328155
737274 406.898333333333 -14.4775121859299
737274 406.802333333333 -17.4576031237221
737274 407.236 -2.86598398259886
737274 406.69 -20.4873151147227
737274 406.557666666667 -23.5781784782018
737274 406.409 -26.743683950403
737274 406.255666666667 -30
737274 406.113 -33.3670129692318
737274 405.995 -36.869897645844
737274 405.911 -40.5416018735045
737274 405.864333333333 -44.4270040008057
737274 405.850666666667 -48.5903778907291
737274 407.173333333333 -5.73917047726679
737274 405.860333333333 -53.130102354156
737274 405.882333333333 -58.2116693829484
737274 405.904333333333 -64.1580672368329
737274 405.920666666667 -71.8051276612332
737274 407.082333333333 -8.62692655867864
737274 405.929666666667 -90
737274 407.231 0
737274 406.462 11.5369590328155
737274 406.253 14.4775121859299
737274 406.069666666667 17.4576031237221
737274 407.131 2.86598398259886
737274 405.871 20.4873151147227
737274 405.594666666667 23.5781784782018
737274 405.186666666667 26.743683950403
737274 404.620333333333 30
737274 403.919 33.3670129692318
